Date,Close,High,Low,Open,Volume
2022-06-01,684.5987548828125,695.9816196119223,681.2479272737561,691.3988789336547,3749781.0
2022-06-02,685.8799438476562,686.8654743194104,673.1665767012261,678.9319660521912,3466993.0
2022-06-03,676.5667114257812,690.6597860281377,675.334798258582,686.9640465265402,6673615.0
2022-06-06,673.0680541992188,679.8189139349697,666.7113705647631,672.3289063382822,6407024.0
2022-06-07,675.384033203125,677.3058296902686,663.5576673154811,668.337526286275,8349903.0
2022-06-08,653.702392578125,677.8478907130699,650.8936546109866,672.6245909020348,13904149.0
2022-06-09,666.5635375976562,669.5694537802647,645.6210142218267,650.4501377904686,6774925.0
2022-06-10,663.60693359375,666.6621142141431,658.3343695154696,658.3343695154696,3221484.0
2022-06-13,661.5866088867188,663.6069343699179,648.4790653410773,650.5486553185967,5982102.0
2022-06-14,672.1810913085938,679.4247768529802,659.4184588130645,659.4184588130645,8878530.0
2022-06-15,672.2302856445312,675.0883479667982,663.7547479644359,672.0824921704855,6005970.0
2022-06-16,644.7340698242188,674.0043379177148,640.5948296636825,673.2158653903681,9525587.0
2022-06-17,634.3367919921875,652.1748717138072,628.7685200655973,646.508070788451,11085830.0
2022-06-20,631.6265258789062,638.0817386681466,625.0234594528401,635.6179124011077,3883001.0
2022-06-21,644.8325805664062,648.6269090028612,631.2322719826612,632.8090966887161,3515991.0
2022-06-22,633.5482788085938,640.9397578029478,632.168572154187,639.2150793709319,4348884.0
2022-06-23,650.6472778320312,654.9835761387757,638.377410516518,638.7716467953179,4336533.0
2022-06-24,661.488037109375,665.9229240474789,652.5196740988957,652.5196740988957,5621332.0
2022-06-27,674.0535888671875,677.0594448232648,661.4880751532186,665.2330789748236,5284297.0
2022-06-28,671.2941284179688,674.9898678165438,666.5142693712734,673.1173357937957,3216376.0
2022-06-29,677.8478393554688,679.1290169249537,665.2330614792994,667.204122402201,5011798.0
2022-06-30,675.0391235351562,681.5928652255512,669.1752050685867,679.8189223677002,6505666.0
