Date,Close,High,Low,Open,Volume
2022-06-01,1206.9853515625,1216.9308722212108,1199.0563570759389,1207.351948601371,9776989
2022-06-02,1248.6007080078125,1252.336021262625,1207.214402128698,1207.214402128698,22126569
2022-06-03,1273.89990234375,1291.2473119681786,1256.7128789141357,1257.6296139142748,23939791
2022-06-06,1268.423095703125,1289.712030828089,1261.2045041615982,1274.129231991111,11093152
2022-06-07,1270.8062744140625,1279.2164271337545,1261.3191217122196,1269.5000300638062,12358255
2022-06-08,1248.4862060546875,1274.5874542284232,1244.9341911386825,1270.8063161659593,12479250
2022-06-09,1282.72265625,1284.6704454484006,1242.0467514793418,1242.0467514793418,17278305
2022-06-10,1243.99462890625,1278.6665365014537,1238.1510190077117,1270.4167699473924,18093057
2022-06-13,1220.4598388671875,1224.997204543383,1199.1021671943906,1214.5476130826844,17620803
2022-06-14,1204.51025390625,1224.561801280194,1197.7958550304609,1214.5704566778413,14714312
2022-06-15,1189.935791015625,1208.7269198298384,1184.4818115038502,1199.6751007583835,11195535
2022-06-16,1173.2987060546875,1218.6952723049155,1170.5487435509283,1202.1728274274762,17111475
2022-06-17,1187.0482177734375,1203.0206451192691,1171.5112455866615,1173.2986483887544,24457187
2022-06-20,1165.5302734375,1199.4688662056183,1155.4700702581838,1193.923116315385,12066797
2022-06-21,1184.3443603515625,1188.6066571204544,1158.770094821487,1173.2988059983654,11720049
2022-06-22,1148.3662109375,1172.5196705610795,1146.2579142455352,1172.4280213000177,10617206
2022-06-23,1129.7353515625,1157.2575248419064,1120.5918839629621,1152.6972471985905,19446323
2022-06-24,1145.822509765625,1150.8410338751103,1131.1332920005157,1136.6332171593226,14240234
2022-06-27,1142.430908203125,1166.401068397181,1137.3435258025122,1166.401068397181,15474529
2022-06-28,1158.4949951171875,1161.3595193551878,1137.595691041261,1137.595691041261,13572847
2022-06-29,1182.5338134765625,1190.2565964920584,1146.2578029333956,1149.0994146670891,19205146
2022-06-30,1189.6378173828125,1198.9187587158524,1176.048633915238,1182.4650512627716,23112959
2022-07-01,1103.9549560546875,1187.9649575647943,1083.9264411957977,1180.1277337033466,81997149
2022-07-04,1106.24658203125,1119.217013313473,1084.4305423432857,1090.3199771753898,41857728
2022-07-05,1115.2066650390625,1129.712462764737,1107.8047755246503,1110.508913420526,17647327
2022-07-06,1105.3985595703125,1119.1939536111097,1094.4676894652423,1109.179697221306,23943726
2022-07-07,1094.5135498046875,1115.206641541121,1088.5095539914862,1111.8380466281171,23301033
2022-07-08,1096.0260009765625,1108.2172910623651,1091.9697942327887,1108.2172910623651,19010108
2022-07-11,1110.92138671875,1113.167035747989,1086.2179138763192,1089.1969993462244,13847467
2022-07-12,1109.340087890625,1118.1627828549954,1101.8007248703143,1101.8007248703143,10778989
2022-07-13,1089.67822265625,1115.5504674039366,1087.592959686721,1112.4797325037468,14224132
2022-07-14,1098.6612548828125,1115.5275049922539,1089.403225971402,1094.467695589607,16970315
2022-07-15,1100.79248046875,1106.8423008368334,1092.2219420236877,1106.8423008368334,9603210
2022-07-18,1110.1651611328125,1111.42545952132,1096.4383828978466,1109.592232103947,15160908
2022-07-19,1116.9713134765625,1121.5086790501741,1100.105062002803,1100.105062002803,16439888
2022-07-20,1147.1744384765625,1165.2780756224925,1139.4976011704834,1164.1323387195353,23924246
2022-07-21,1139.5205078125,1145.799572736138,1130.8124952141827,1143.049610216053,16523230
2022-07-22,1147.220458984375,1153.270279969008,1143.5080578138793,1145.7996529980833,10969995
2022-07-25,1109.3172607421875,1130.8812638661752,1101.3425631769903,1130.8812638661752,23110452
2022-07-26,1109.8214111328125,1120.0878246289476,1105.1694841899036,1109.638112627674,11303288
2022-07-27,1108.767333984375,1112.3421397850611,1100.8841646680016,1109.1110186847598,8655086
2022-07-28,1126.1376953125,1131.1103948609843,1109.5923374447518,1116.467122756315,12496073
2022-07-29,1150.130615234375,1153.6368053523902,1129.300049035692,1134.2040115090324,15130683
2022-08-01,1180.104736328125,1186.0170828844407,1149.2827051089935,1154.5762979883882,15700044
2022-08-02,1184.5963134765625,1195.2064118746953,1174.0091273920143,1179.027772671272,13917913
2022-08-03,1194.5418701171875,1196.2147115184225,1176.7133013315777,1191.6315212861527,14250977
2022-08-04,1178.752685546875,1199.7666711976299,1161.8407313397176,1196.2146565007772,14467127
2022-08-05,1161.38232421875,1181.915029361867,1158.1512032465675,1180.631818635474,13942438
2022-08-08,1176.5755615234375,1184.092011976668,1160.0072932902747,1160.0072932902747,10165178
2022-08-10,1183.6109619140625,1187.0024692388554,1171.946654641057,1181.044297877727,10724688
2022-08-11,1187.552490234375,1196.168853687708,1182.5567572544467,1193.052294114605,8198226
2022-08-12,1206.7559814453125,1210.5829437856737,1183.4734350275553,1187.1857145760393,12650587
2022-08-16,1215.1431884765625,1217.8931508238695,1204.143581545662,1212.8057689730172,6607378
2022-08-17,1221.4910888671875,1226.8763312091655,1217.091197246825,1221.4223519258544,6595965
2022-08-18,1219.7266845703125,1223.2556660585276,1210.0561114924558,1219.1308431407494,7410035
2022-08-19,1197.979248046875,1219.9098470851989,1193.9001289854964,1214.547517275345,9460724
2022-08-22,1194.6563720703125,1205.9768732003308,1185.2150443055014,1199.4229818081733,9471680
2022-08-23,1213.0809326171875,1216.0141936887906,1187.6670549206476,1188.8816500056364,9678484
2022-08-24,1209.8497314453125,1223.7139850665083,1207.8332053117829,1210.0102388759242,10369622
2022-08-25,1206.32080078125,1220.4598815412169,1201.9896457854827,1214.066375696288,7871946
2022-08-26,1199.8812255859375,1214.5475305502569,1194.8397893299764,1206.7560105770235,10742038
2022-08-29,1190.554443359375,1216.8391091462286,1181.5713619970995,1184.7566583910777,19838975
2022-08-30,1209.024658203125,1212.3704619638545,1180.9067653713694,1198.0479633404393,23139054
2022-09-01,1173.4820556640625,1193.9002008248963,1169.0363393296598,1183.6797327019556,19909939
2022-09-02,1159.7783203125,1180.3339395479504,1157.578374439265,1173.4820664694669,12999345
2022-09-05,1177.790283203125,1183.152613267758,1160.007418090633,1160.007418090633,11327815
2022-09-06,1190.1878662109375,1194.381547322973,1178.7986269685039,1179.2569945077344,10899618
2022-09-07,1183.2672119140625,1189.2941205007858,1177.8819693667544,1180.1735645194212,7488501
2022-09-08,1184.93994140625,1190.7148139862836,1178.3402255766878,1186.246185676337,7057077
2022-09-09,1177.5611572265625,1196.2146902235793,1175.131967038779,1196.2146902235793,8314850
2022-09-12,1190.73779296875,1197.1314195730788,1178.1339594994238,1178.1339594994238,7435419
2022-09-13,1200.683349609375,1205.243627563175,1192.0898981636706,1199.8812973738873,8888657
2022-09-14,1186.2919921875,1196.2145993219858,1179.1422597382566,1180.1734350135887,8678219
2022-09-15,1174.5362548828125,1193.2585249490623,1171.809204596027,1183.8401091308515,10365600
2022-09-16,1145.432861328125,1170.0905112150654,1141.6746357685297,1165.851005842832,20217708
2022-09-19,1146.9224853515625,1156.2034277254472,1137.2519123914522,1145.4329424103823,7580254
2022-09-20,1147.105712890625,1163.0782625830732,1143.3703996112527,1156.0887946120808,8411448
2022-09-21,1150.268310546875,1160.9242344812671,1143.5080864000993,1144.3101386731619,9207309
2022-09-22,1139.4288330078125,1147.174407042077,1133.0124155770613,1139.3830083821167,10308170
2022-09-23,1118.0711669921875,1143.9432900811485,1116.512887254655,1138.9247661746108,9528051
2022-09-26,1089.586669921875,1108.1257637609822,1088.5784068177602,1097.2405955370475,12479523
2022-09-27,1098.2489013671875,1111.8839101447593,1081.6806315191177,1097.2176047922692,16154822
