Date,Close,High,Low,Open,Volume
2022-06-01,2199.868408203125,2300.2631997460167,2193.721840541886,2258.523354510978,2197599.0
2022-06-02,2177.3310546875,2198.4391031821933,2150.9814742776225,2187.0512358710616,1460335.0
2022-06-03,2184.144287109375,2215.592077423364,2158.604822989632,2176.568275065146,1845303.0
2022-06-06,2173.233642578125,2193.6746667037014,2141.881230996905,2165.323997610652,2131405.0
2022-06-07,2107.57421875,2153.554708695924,2103.2381881925894,2144.167924939456,2034730.0
2022-06-08,2093.708740234375,2114.5785501742284,2083.1784458408533,2110.814390456308,1506843.0
2022-06-09,2094.328125,2104.4773272628945,2068.645801679868,2093.6610969898284,1497867.0
2022-06-10,2096.42431640625,2104.953525880608,2061.0695100523776,2061.2600562214857,1641981.0
2022-06-13,2093.5654296875,2112.7200891881785,2054.5893154216114,2066.0248774740508,1519441.0
2022-06-14,2068.8837890625,2109.813525460712,2058.4011904076465,2087.800207879784,1592475.0
2022-06-15,2063.64453125,2075.517400314093,2048.695066995789,2075.325171792525,1432377.0
2022-06-16,2063.78857421875,2080.420448219316,2052.5886227142696,2062.154279773767,1353485.0
2022-06-17,2028.9385986328125,2076.959345998164,2018.8922531723708,2076.574888977296,3252189.0
2022-06-20,2111.088134765625,2117.8177752777387,2026.7272840601977,2029.467303010338,2022000.0
2022-06-21,2119.836669921875,2145.793853635204,2088.255335852835,2110.2228981761973,1606187.0
2022-06-22,2117.77001953125,2138.9682006300864,2101.618834403983,2104.6470789291743,1741378.0
2022-06-23,2165.5986328125,2170.1651750569763,2107.4353052775878,2122.721110695648,1585753.0
2022-06-24,2214.916748046875,2229.241408577057,2172.7605003503686,2177.519270356586,1930048.0
2022-06-27,2231.02001953125,2241.7876324915724,2209.2930345254936,2226.40559650396,1450391.0
2022-06-28,2228.1357421875,2234.240581205664,2189.873117937555,2231.019873746716,1404108.0
2022-06-29,2147.18798828125,2211.0714600838137,2139.064397399666,2207.514411174207,1682914.0
2022-06-30,2144.447998046875,2162.137243997672,2127.9121230405653,2138.967960437619,2387212.0
2022-07-01,2194.199462890625,2204.438036730147,2118.4910043679474,2140.0257609076784,1235612.0
