Date,Close,High,Low,Open,Volume
2022-06-01,3099.869384765625,3130.173351343119,3085.8723893134834,3130.173351343119,1493835.0
2022-06-02,3162.509765625,3170.824865797546,3091.6466792668302,3099.6845643213187,2657939.0
2022-06-03,3178.354736328125,3212.677759273565,3170.085875812002,3196.139812679778,1913622.0
2022-06-06,3169.854248046875,3190.2262855123586,3120.148389392565,3157.8897897136526,1084210.0
2022-06-07,3106.798828125,3158.6759541932684,3100.6087425534274,3142.230487264078,2308256.0
2022-06-08,3145.094482421875,3154.1487486501574,3091.83173108162,3122.920879688883,2185707.0
2022-06-09,3166.2978515625,3175.444371543965,3097.929250022129,3127.401570461542,1279197.0
2022-06-10,3104.21142578125,3134.792605079874,3096.912706226861,3124.629705387603,1527582.0
2022-06-13,2974.588134765625,3042.402295525408,2949.5041177635253,3039.6305958938938,3030921.0
2022-06-14,2966.2275390625,2992.419971806892,2933.105629941393,2947.24134671664,2611493.0
2022-06-15,2962.300537109375,2987.892521323185,2957.4038221260103,2973.5720717002696,1404536.0
2022-06-16,2902.8935546875,2997.91675188206,2894.6246954985745,2993.4357470361238,2032028.0
2022-06-17,2853.834716796875,2881.413222959068,2793.735200202897,2856.698897118857,5240434.0
2022-06-20,2875.546142578125,2899.890996725861,2835.4489745763976,2858.5464735547,1502769.0
2022-06-21,2967.520263671875,2991.356926404821,2887.55668154148,2891.806711341854,2964461.0
2022-06-22,2977.683349609375,3003.183078889603,2940.7735910886304,2956.387410285764,3336315.0
2022-06-23,3057.000244140625,3065.500078691965,2977.683342054746,2977.683342054746,3692578.0
2022-06-24,3042.4951171875,3090.4454359694137,3028.0821872615106,3084.9020360842665,2132118.0
2022-06-27,3062.451171875,3106.983105119347,3054.875237266877,3095.0648857837705,2037686.0
2022-06-28,3065.638916015625,3076.5872220303486,3023.555448427775,3055.3375204968056,1400046.0
2022-06-29,3040.0927734375,3079.358521157024,3022.076724483836,3022.076724483836,2133994.0
2022-06-30,3018.4736328125,3058.940270387027,3007.294353133849,3023.000652366806,2719603.0
2022-07-01,3062.82080078125,3079.358519587735,3004.568864081787,3011.913823539159,1502879.0
2022-07-04,2988.8623046875,3065.453513304895,2979.62330603346,3059.9563542180395,2622535.0
2022-07-05,2971.539306640625,3023.000486186201,2962.900752312773,3007.294187816652,2170627.0
2022-07-06,3012.606689453125,3019.7669138932883,2958.558543678991,2973.5719175051395,2182144.0
2022-07-07,3037.644287109375,3066.793147647974,3016.579324896548,3022.076484027589,1989921.0
2022-07-08,3016.94921875,3053.489508969642,3002.675008820374,3048.870008956072,2136916.0
2022-07-11,2876.84033203125,2979.577983593543,2869.633865749317,2962.162375542334,6974600.0
2022-07-12,2849.954833984375,2897.5356931517103,2845.8435233045598,2877.856574247858,3734815.0
2022-07-13,2807.5009765625,2873.3288480820647,2804.036351745681,2867.7854483751544,3863530.0
2022-07-14,2777.8583984375,2831.8176320211546,2748.4471423640057,2830.8912932471862,4764908.0
2022-07-15,2774.01416015625,2805.787398916306,2735.478377013573,2796.199928378802,4574806.0
2022-07-18,2837.838623046875,2850.297833398969,2792.2628039877704,2800.3219054906817,3202795.0
2022-07-19,2847.797119140625,2852.150866365921,2806.852988502771,2806.852988502771,1865074.0
2022-07-20,2931.6767578125,2938.2999890430365,2869.8436496967297,2878.875452005775,3402251.0
2022-07-21,2943.25634765625,2949.46277245484,2912.455582208975,2933.715012677286,2420640.0
2022-07-22,2937.419677734375,2961.5044811468924,2911.9453664326734,2950.388418033423,2075886.0
2022-07-25,2933.4833984375,2951.73222758812,2917.1336090605573,2931.862305535545,1797504.0
2022-07-26,2886.37890625,2935.474861455808,2868.4080244298907,2931.584283821828,2639367.0
2022-07-27,2953.955078125,2958.818356010516,2880.91318551502,2885.5448787393207,1389808.0
2022-07-28,3020.32763671875,3023.569822496549,2965.8125082492606,2979.105560401012,2106333.0
2022-07-29,3058.677734375,3072.943486381727,3033.759313226834,3047.6543940507736,2430257.0
2022-08-01,3055.806396484375,3081.9291047104084,3030.0541333056044,3081.9291047104084,1306913.0
2022-08-02,3049.322021484375,3068.867633921617,3030.65615949412,3047.6545664597897,1269114.0
2022-08-03,3093.508056640625,3102.3082741995668,3035.6582506555947,3038.390904560937,2895824.0
2022-08-04,3107.820068359375,3138.342884196805,3063.726480627864,3103.2347368899805,2150567.0
2022-08-05,3117.17578125,3128.2454823954736,3107.8660329987606,3113.6092871428204,1106933.0
2022-08-08,3125.8837890625,3130.005951320516,3090.2661089079406,3117.129932996169,1068836.0
2022-08-10,3107.17138671875,3135.656299930825,3089.339367878671,3135.656299930825,1878359.0
2022-08-11,3170.393798828125,3176.137052808651,3126.4390783168,3149.5511807204166,1449248.0
2022-08-12,3150.98779296875,3167.152359810688,3132.1830700818623,3167.152359810688,1472354.0
2022-08-16,3142.78955078125,3163.3080905640923,3137.9726343304164,3159.741595778908,839942.0
2022-08-17,3150.570556640625,3166.1792276134724,3122.780396402662,3135.7491378470445,1622326.0
2022-08-18,3132.18310546875,3142.141247689464,3114.3510833525875,3140.2885700670054,1430659.0
2022-08-19,3136.351318359375,3169.467927568958,3122.919406931712,3137.5092417583114,1398410.0
2022-08-22,3107.449462890625,3134.822816104248,3100.8260056373274,3117.129656861086,1536532.0
2022-08-23,3042.65185546875,3095.730876313577,3029.127221448459,3075.397789278657,1849256.0
2022-08-24,3015.556884765625,3064.32852859258,3010.786104596792,3049.507108865409,1691923.0
2022-08-25,2981.14306640625,3036.67702451297,2977.94724322201,3034.685486832663,1946930.0
2022-08-26,2984.84912109375,3017.085759642786,2979.8469815589665,2996.057912106633,1457962.0
2022-08-29,2901.802490234375,2911.2047380636627,2854.049682544321,2894.8085874556978,2539173.0
2022-08-30,2974.612548828125,2988.831938922836,2910.6490398783703,2922.598719138865,3431525.0
2022-09-01,2901.01513671875,2955.020733282541,2891.1033569200035,2955.020733282541,3546935.0
2022-09-02,2899.81103515625,2930.009772020504,2890.4551484990398,2930.009772020504,2052900.0
2022-09-05,2902.58935546875,2916.0676276862464,2882.997384023849,2893.557553880114,2147912.0
2022-09-06,2896.70751953125,2909.4910390100345,2877.53235339153,2904.5350364296173,1936453.0
2022-09-07,2917.596435546875,2928.990220535921,2873.5026233334124,2873.5026233334124,1291534.0
2022-09-08,2936.169677734375,2948.9995605368485,2927.3233231477093,2936.49398677613,1346113.0
2022-09-09,2980.633544921875,2995.316103372406,2935.104089542436,2959.6520644115776,1561185.0
2022-09-12,3004.0703125,3028.942599297926,2987.4425765687783,3001.244933979146,1785928.0
2022-09-13,2991.47216796875,3023.060184021217,2987.442503896074,3023.060184021217,1972678.0
2022-09-14,2890.547607421875,2910.0007229376997,2884.433906811067,2904.07224486232,5090269.0
2022-09-15,2875.679931640625,2906.619556962264,2871.650267415511,2899.4404312937254,2138023.0
2022-09-16,2787.075439453125,2866.4164915773777,2779.0163373063224,2849.4180845180827,5322221.0
2022-09-19,2805.694580078125,2817.9222051650154,2767.714694998649,2812.364173202165,2072220.0
2022-09-20,2816.34765625,2853.0768960430933,2806.806322200576,2825.33309660454,1544295.0
2022-09-21,2780.128173828125,2817.3669512030897,2777.30279504078,2804.954100797085,2253818.0
2022-09-22,2785.871337890625,2806.7603239710425,2759.841352172032,2769.7531325319787,2017983.0
2022-09-23,2762.388427734375,2799.858783761269,2759.563049404408,2782.7215174255925,2652374.0
2022-09-26,2773.82861328125,2802.962147376951,2710.5598587052755,2741.8237909626096,2925489.0
2022-09-27,2795.180908203125,2802.1748112278237,2756.7842109798357,2787.723835788141,2227447.0
2022-09-28,2812.0400390625,2825.28672796236,2760.489379864376,2760.489379864376,2739767.0
2022-09-29,2776.51513671875,2830.752314905322,2769.752818719256,2829.038497782143,2493902.0
2022-09-30,2783.23095703125,2797.2648977258214,2732.791860578352,2770.540162206164,2817353.0
2022-10-03,2765.074951171875,2798.191563216102,2754.9315865603444,2774.3847013275827,1763331.0
2022-10-04,2863.451904296875,2869.7974151255594,2800.322009659317,2806.760018667805,2145875.0
2022-10-06,2873.4560546875,2893.881866615057,2864.655837743568,2881.839464481256,1790816.0
2022-10-07,2839.135498046875,2876.281771778015,2832.8365755752784,2869.24150693022,1939879.0
2022-10-10,2888.83349609375,2896.66101260093,2783.647695192132,2788.2793885285573,3064063.0
2022-10-11,2843.443115234375,2913.3353277058227,2828.436472927179,2871.6500845431,4730645.0
2022-10-12,2872.344482421875,2880.8203903511726,2836.4952229786654,2857.6619247991134,1665247.0
2022-10-13,2874.706787109375,2880.9132108531453,2827.509877970025,2872.3445783128263,2054781.0
2022-10-14,2870.86279296875,2917.9672112706057,2844.7864462895336,2913.335517284462,2245977.0
2022-10-17,2889.994873046875,2905.4582400944105,2852.5667588035008,2853.6811968960938,1517005.0
2022-10-18,2920.596435546875,2930.487611284874,2905.597437883518,2925.5187823386186,1793722.0
2022-10-19,2899.375,2933.8774567927767,2890.226858353631,2933.8774567927767,1194289.0
2022-10-20,2932.298583984375,2934.8061261487805,2883.725639775938,2883.725639775938,1587601.0
2022-10-21,2913.817138671875,2935.1780732914585,2904.158371975575,2932.763494988513,1021913.0
2022-10-24,2936.385009765625,2951.5234542026483,2930.1625229733654,2944.1865293903484,260949.0
2022-10-25,2936.756591796875,2957.3280062704016,2926.5867498335283,2953.84524580137,2069643.0
2022-10-27,2932.39111328125,2947.808222406595,2910.9839287246405,2935.455987594385,2438421.0
2022-10-28,2937.82470703125,2951.987933707051,2920.8752718290625,2925.518952706374,1355739.0
