Date,Close,High,Low,Open,Volume,DailySentiment,Symbol
2022-06-01,1860.4052734375,1869.2828953185697,1830.7301581036008,1835.3684777941128,2382645.0,0.06666666666666665,KOTAKBANK
2022-06-02,1852.9739990234373,1874.270233039856,1841.353299729417,1843.5477132448964,2664301.0,0.2533333333333333,KOTAKBANK
2022-06-03,1853.971435546875,1874.27018622873,1848.4353572868067,1874.27018622873,1815375.0,0.20266666666666666,KOTAKBANK
2022-06-06,1864.5948486328125,1872.2754183192053,1838.510646235958,1840.355965263151,2588097.0,0.16213333333333335,KOTAKBANK
2022-06-07,1853.472900390625,1860.3056339966624,1827.3886978455148,1859.308151082991,1711639.0,0.19637333333333334,KOTAKBANK
2022-06-08,1840.8546142578125,1875.3674967886068,1834.1216049669752,1855.318115697389,1465616.0,0.09043200000000004,KOTAKBANK
2022-06-09,1860.5048828125,1868.1356506382529,1823.099277551984,1834.1215112739649,1280868.0,0.17234560000000002,KOTAKBANK
2022-06-10,1787.289794921875,1849.5326265012395,1779.559302939969,1835.3684189299315,2859950.0,0.13787648000000002,KOTAKBANK
2022-06-13,1732.976806640625,1748.188420116693,1714.3239260342048,1738.6126091007604,2349445.0,0.04363451733333337,KOTAKBANK
2022-06-14,1735.3209228515625,1744.2484677122493,1717.2665070218543,1731.2312673838678,1551047.0,-0.03175905279999995,KOTAKBANK
2022-06-15,1732.278564453125,1745.5949357532634,1724.5480725947891,1733.6251419080982,1770169.0,-0.02540724223999996,KOTAKBANK
2022-06-16,1671.5819091796875,1749.136205427384,1665.7964595968258,1737.6152291123774,2973292.0,-0.12032579379199995,KOTAKBANK
2022-06-17,1669.38720703125,1679.4617590630692,1644.450136772767,1656.8189479735825,3163864.0,-0.09626063503359997,KOTAKBANK
2022-06-20,1674.9732666015625,1685.596484027075,1647.841779946883,1669.38738661537,1767577.0,-0.27700850802687993,KOTAKBANK
2022-06-21,1677.267333984375,1704.6981110789752,1668.339911598802,1685.7459378136152,2503603.0,-0.28827347308817064,KOTAKBANK
2022-06-22,1665.4971923828125,1671.63173672865,1648.839276228376,1660.8090713371118,1771925.0,-0.09728544513720322,KOTAKBANK
2022-06-23,1679.8609619140625,1690.733550099169,1644.6498878813327,1670.7838916909193,2490801.0,0.022171643890237402,KOTAKBANK
2022-06-24,1694.1248779296875,1710.5833447714338,1685.8956445088145,1695.720826119309,1617721.0,-0.048929351554476724,KOTAKBANK
2022-06-27,1687.292236328125,1715.5708519915418,1680.7586746738766,1712.8775751226624,2128112.0,0.027523185423085267,KOTAKBANK
