Date,Close,High,Low,Open,Volume,DailySentiment,Symbol
2022-06-01,2199.868408203125,2300.2631997460167,2193.721840541886,2258.523354510978,2197599.0,0.09999999999999998,HINDUNLVR
2022-06-02,2177.3310546875,2198.4391031821933,2150.9814742776225,2187.0512358710616,1460335.0,-0.11999999999999997,HINDUNLVR
2022-06-03,2184.144287109375,2215.592077423364,2158.604822989632,2176.568275065146,1845303.0,-0.09599999999999997,HINDUNLVR
2022-06-06,2173.233642578125,2193.6746667037014,2141.881230996905,2165.323997610652,2131405.0,0.12319999999999998,HINDUNLVR
2022-06-07,2107.57421875,2153.554708695924,2103.2381881925894,2144.167924939456,2034730.0,-0.10143999999999997,HINDUNLVR
2022-06-08,2093.708740234375,2114.5785501742284,2083.1784458408533,2110.814390456308,1506843.0,0.01884799999999999,HINDUNLVR
2022-06-09,2094.328125,2104.4773272628945,2068.645801679868,2093.6610969898284,1497867.0,0.21507839999999995,HINDUNLVR
2022-06-10,2096.42431640625,2104.953525880608,2061.0695100523776,2061.2600562214857,1641981.0,0.37206271999999996,HINDUNLVR
2022-06-13,2093.5654296875,2112.7200891881785,2054.5893154216114,2066.0248774740508,1519441.0,0.297650176,HINDUNLVR
2022-06-14,2068.8837890625,2109.813525460712,2058.4011904076465,2087.800207879784,1592475.0,0.33812014079999997,HINDUNLVR
2022-06-15,2063.64453125,2075.517400314093,2048.695066995789,2075.325171792525,1432377.0,0.27049611264,HINDUNLVR
2022-06-16,2063.78857421875,2080.420448219316,2052.5886227142696,2062.154279773767,1353485.0,0.21639689011200003,HINDUNLVR
2022-06-17,2028.9385986328125,2076.959345998164,2018.8922531723708,2076.574888977296,3252189.0,0.23978417875626667,HINDUNLVR
2022-06-20,2111.088134765625,2117.8177752777387,2026.7272840601977,2029.467303010338,2022000.0,0.19182734300501336,HINDUNLVR
2022-06-21,2119.836669921875,2145.793853635204,2088.255335852835,2110.2228981761973,1606187.0,0.35346187440401067,HINDUNLVR
2022-06-22,2117.77001953125,2138.9682006300864,2101.618834403983,2104.6470789291743,1741378.0,0.28276949952320857,HINDUNLVR
2022-06-23,2165.5986328125,2170.1651750569763,2107.435305277588,2122.721110695648,1585753.0,0.12621559961856688,HINDUNLVR
2022-06-24,2214.916748046875,2229.241408577057,2172.7605003503686,2177.519270356586,1930048.0,0.10097247969485351,HINDUNLVR
2022-06-27,2231.02001953125,2241.7876324915724,2209.2930345254936,2226.40559650396,1450391.0,0.28077798375588275,HINDUNLVR
2022-06-28,2228.1357421875,2234.240581205664,2189.873117937555,2231.019873746716,1404108.0,0.22462238700470621,HINDUNLVR
2022-06-29,2147.18798828125,2211.0714600838137,2139.064397399666,2207.514411174207,1682914.0,-0.020302090396234984,HINDUNLVR
2022-06-30,2144.447998046875,2162.137243997672,2127.9121230405653,2138.967960437619,2387212.0,-0.08290833898365464,HINDUNLVR
2022-07-01,2194.199462890625,2204.438036730147,2118.4910043679474,2140.0257609076784,1235612.0,-0.16632667118692368,HINDUNLVR
2022-07-04,2283.463134765625,2286.4434980435576,2188.09456111785,2188.09456111785,2410245.0,-0.1997280036162056,HINDUNLVR
2022-07-05,2308.74755859375,2318.842020124141,2280.002471548851,2292.4041446874025,2463079.0,0.04021759710703546,HINDUNLVR
2022-07-06,2401.90478515625,2412.191709318827,2307.305359309073,2307.305359309073,4770394.0,0.03217407768562837,HINDUNLVR
2022-07-07,2377.43798828125,2433.24598845536,2370.275774214417,2408.250178222314,3333262.0,0.025739262148502695,HINDUNLVR
2022-07-08,2400.414794921875,2407.0963196287903,2358.0660816277464,2380.802558894717,1346970.0,0.020591409718802158,HINDUNLVR
2022-07-11,2394.40625,2427.4775332014965,2384.2155573622617,2390.945198048365,1587197.0,-0.11686020555829157,HINDUNLVR
2022-07-12,2354.94189453125,2394.4064810189407,2350.038776245241,2379.408900729836,1116476.0,-0.19348816444663325,HINDUNLVR
2022-07-13,2401.27978515625,2422.045625556352,2366.333631742013,2368.833306225603,2528792.0,-0.2547905315573066,HINDUNLVR
2022-07-14,2401.328125,2425.4585529775027,2372.871264716869,2406.0868954115776,1663307.0,-0.40383242524584523,HINDUNLVR
2022-07-15,2469.29736328125,2474.488706329488,2405.413894634617,2432.2843407053,2996964.0,-0.3230659401966762,HINDUNLVR
2022-07-18,2454.877197265625,2504.3881334940097,2435.2170763269014,2481.31507583418,1566888.0,-0.12511941882400768,HINDUNLVR
2022-07-19,2468.7685546875,2475.546310947097,2425.3143518220536,2451.463764941074,1473121.0,-0.10009553505920615,HINDUNLVR
2022-07-20,2503.906982421875,2516.885574958905,2437.668185506267,2475.546354285402,4012897.0,-0.01340976138069827,HINDUNLVR
2022-07-21,2506.742919921875,2528.325791005325,2491.6012291020666,2515.924119075497,1990695.0,-0.21072780910455857,HINDUNLVR
2022-07-22,2538.612548828125,2541.1119885447783,2510.2038076332183,2515.923954626791,1905780.0,-0.36858224728364686,HINDUNLVR
2022-07-25,2522.26953125,2551.4953067418955,2511.117460892928,2543.32359984389,1253821.0,-0.4281991311602508,HINDUNLVR
2022-07-26,2448.724365234375,2523.615567623337,2440.0719690025235,2523.615567623337,1685576.0,-0.14255930492820074,HINDUNLVR
2022-07-27,2482.227783203125,2490.447605101409,2427.477399297841,2437.427747076484,1404133.0,-0.24738077727589391,HINDUNLVR
2022-07-28,2518.90478515625,2523.615440093254,2485.160347672785,2523.615440093254,1442054.0,-0.19790462182071514,HINDUNLVR
2022-07-29,2535.536376953125,2542.842938259468,2495.7354509344345,2538.03605179773,1463059.0,-0.25832369745657213,HINDUNLVR
2022-08-01,2492.851318359375,2536.1132965029046,2480.3534135623554,2535.632607856865,1559918.0,-0.27332562463192434,HINDUNLVR
2022-08-02,2533.46923828125,2537.170634344807,2498.6193151666703,2499.580692356038,1359934.0,-0.08532716637220616,HINDUNLVR
2022-08-03,2524.913330078125,2561.109091027401,2497.5619585104264,2514.2419483143435,1767904.0,-0.06826173309776494,HINDUNLVR
2022-08-04,2526.451416015625,2541.3527640914435,2514.0016269848534,2532.2677955939207,1189384.0,0.145390613521788,HINDUNLVR
2022-08-05,2543.227294921875,2555.004166288352,2526.066851757469,2536.113197123766,1176666.0,-0.08368750918256955,HINDUNLVR
2022-08-08,2547.986328125,2555.340770317601,2524.62481364373,2543.2273228943504,1024511.0,0.1330499926539443,HINDUNLVR
2022-08-10,2540.72802734375,2573.318624595772,2529.575956551173,2547.9864730494464,1098949.0,0.0064399941231554625,HINDUNLVR
2022-08-11,2512.751953125,2564.714446256042,2505.926314711421,2553.4663781121008,810674.0,-0.09484800470147561,HINDUNLVR
2022-08-12,2494.725830078125,2524.672872027891,2485.25640506019,2523.5190315671607,1473527.0,-0.07587840376118049,HINDUNLVR
2022-08-16,2542.3623046875,2546.0637012277216,2490.496045584038,2507.2239169487543,1584117.0,-0.060702723008944394,HINDUNLVR
2022-08-17,2580.96142578125,2589.950397250864,2542.362221800263,2548.61117413216,1711381.0,-0.048562178407155515,HINDUNLVR
2022-08-18,2578.4619140625,2610.1392476767705,2561.733808996499,2581.2979300228835,1465489.0,-0.23884974272572437,HINDUNLVR
2022-08-19,2532.796630859375,2594.709235539812,2525.057496596506,2585.143578278319,1324508.0,-0.3910797941805795,HINDUNLVR
2022-08-22,2525.24951171875,2563.800832352514,2518.904562856086,2545.7268935677166,1410895.0,-0.5128638353444636,HINDUNLVR
2022-08-23,2492.611083984375,2528.1339295513203,2485.400753975742,2501.5519401373326,1305045.0,-0.4102910682755709,HINDUNLVR
2022-08-24,2488.284423828125,2509.1943769695376,2462.375356418136,2476.5075536680188,1242489.0,-0.26156618795379005,HINDUNLVR
2022-08-25,2474.77734375,2526.883945310399,2466.3652925618417,2500.73453027346,1106593.0,-0.20925295036303204,HINDUNLVR
2022-08-26,2472.22998046875,2513.713319390009,2463.0487798000754,2499.484887615187,1048791.0,0.0325976397095743,HINDUNLVR
2022-08-29,2476.315673828125,2507.175744051546,2451.512092770782,2451.512092770782,1450034.0,0.15941144510099275,HINDUNLVR
2022-08-30,2557.11962890625,2563.9933830490404,2485.7373609304755,2488.7174898777885,2227943.0,0.06086248941412756,HINDUNLVR
2022-09-01,2505.34912109375,2552.456606486533,2493.8125940587825,2547.649720221964,1702269.0,-0.1513100084686979,HINDUNLVR
2022-09-02,2503.0419921875,2521.692617625122,2485.160280808593,2514.0015993479583,937600.0,-0.32104800677495826,HINDUNLVR
2022-09-05,2500.15771484375,2521.115550660437,2486.2177450275885,2496.696662935932,1274074.0,-0.19017173875329996,HINDUNLVR
2022-09-06,2473.719970703125,2518.808471207803,2464.009966299847,2491.1207586278488,1250776.0,0.04786260899735997,HINDUNLVR
2022-09-07,2465.54833984375,2496.600639146601,2461.895059128339,2472.4702095243274,1344964.0,0.10495675386455464,HINDUNLVR
2022-09-08,2477.613037109375,2495.7350903362503,2464.009644272654,2480.353055881173,1004533.0,0.28396540309164364,HINDUNLVR
2022-09-09,2488.71728515625,2544.765626787472,2483.67005450244,2497.658140685248,1785443.0,0.22717232247331492,HINDUNLVR
2022-09-12,2480.73779296875,2504.3877674983382,2474.585072376477,2490.928485830401,1595709.0,0.18173785797865194,HINDUNLVR
2022-09-13,2486.69873046875,2508.2334890776665,2479.392168773976,2497.6583382996464,1342130.0,0.3453902863829215,HINDUNLVR
2022-09-14,2472.085205078125,2505.348949636998,2448.339235498485,2451.511827158229,1610054.0,0.14297889577300393,HINDUNLVR
2022-09-15,2461.51025390625,2498.4272816862726,2452.473401505312,2480.353342173149,1199906.0,0.3143831166184031,HINDUNLVR
2022-09-16,2430.505615234375,2464.826968209353,2421.372532056308,2456.318686311611,2516820.0,0.3181731599613892,HINDUNLVR
2022-09-19,2479.63232421875,2488.044375333188,2411.1823095212303,2433.245870930564,1166725.0,0.1878718613024447,HINDUNLVR
2022-09-20,2483.766357421875,2520.250578824616,2479.9689640489028,2498.235132653773,1253333.0,0.0502974890419558,HINDUNLVR
2022-09-21,2522.26953125,2544.525321446538,2480.353387865144,2482.27614242938,1960049.0,0.17357132456689794,HINDUNLVR
2022-09-22,2588.74853515625,2596.9202416083263,2518.856457502505,2521.788704995204,2620240.0,0.23885705965351833,HINDUNLVR
2022-09-23,2578.4619140625,2618.551298659154,2570.722780216458,2593.699602729557,1789791.0,0.3910856477228146,HINDUNLVR
2022-09-26,2557.792236328125,2623.5984607821915,2540.968134802405,2565.4351383647045,2678551.0,0.31286851817825173,HINDUNLVR
2022-09-27,2575.770263671875,2608.937782229934,2550.918565302561,2572.645787285971,1898501.0,0.05029481454260143,HINDUNLVR
2022-09-28,2597.73779296875,2604.1308583673613,2549.620810369354,2566.829370795795,1526197.0,0.17356918496741444,HINDUNLVR
2022-09-29,2596.247314453125,2621.675695136977,2587.162346610244,2606.389891129034,2019666.0,0.13885534797393156,HINDUNLVR
2022-09-30,2592.305419921875,2610.042781744356,2564.8580548098257,2602.4479959951686,1340054.0,0.011084278379145274,HINDUNLVR
2022-10-03,2521.2119140625,2628.40548066611,2516.453143473917,2617.830330597593,1683197.0,0.07553408936998288,HINDUNLVR
2022-10-04,2564.906494140625,2573.126316913104,2532.411894793494,2547.6498187258458,1327939.0,0.12709393816265296,HINDUNLVR
